Fecha,Punto,Codigo,Producto,Factura,Precio,Otros Impuestos,IVA %,IVA $,Total Unitario,Cantidad,Total
24/11/23,Market Samaria,2433,TE HATSU AZUL 400ML,SM061683155,2906.0,0.0,19,552.17,3458.17,6,20749.0
24/11/23,Market Samaria,50,TE HATSU CARAMBOLO & FLOR DE LOTO,SM061683155,2906.0,0.0,19,552.17,3458.17,6,20749.0
24/11/23,Market Samaria,1621,SODA HATSU UVA Y ROMERO,SM061683155,2066.0,0.0,19,392.5,2458.5,12,29502.0
24/11/23,Market Samaria,1452,SODA HATSU FRAMBUESA Y ROSAS,SM061683155,2066.0,0.0,19,392.5,2458.5,12,29502.0
24/11/23,Market Samaria,162,BRETAÑA 300ML,SM061683155,1950.0,0.0,0,0.0,1950.0,24,46800.0
24/11/23,Market Samaria,1467,GASEOSA COLOMBIANA 1.5 LT,SM061683155,2101.0,0.0,19,399.17,2500.17,12,30002.0
24/11/23,Market Samaria,1469,GASEOSA CANADA DRY 1.5,SM061683155,3501.0,0.0,19,665.17,4166.17,12,49994.0
24/11/23,Market Samaria,1468,GASEOSA BRETAÑA 1.5 LITROS,SM061683155,3333.0,0.0,0,0.0,3333.0,12,39996.0
24/11/23,Market Samaria,1466,GASEOSA MANZANA POSTOBON 1.5 LT,SM061683155,2101.0,0.0,19,399.17,2500.17,12,30002.0
24/11/23,Market Samaria,1467,GASEOSA COLOMBIANA 1.5 LT,SM061683155,2801.0,0.0,19,532.17,3333.17,6,19999.0
24/11/23,Market Samaria,1190,GARRAFA AGUA 5 LITROS CRISTAL,SM061683155,6250.0,0.0,0,0.0,6250.0,80,500000.0
24/11/23,Market Samaria,1458,AGUA CRISTAL C/GAS 600ML,SM061683155,1254.0,0.0,0,0.0,1254.0,24,30096.0
24/11/23,Market Samaria,1576,GATORADE MANDARINA 500ML,SM061683155,1961.0,0.0,19,372.58,2333.58,12,28003.0
24/11/23,Market Samaria,1620,GATORADE TROPICAL FRUIT X 500ML,SM061683155,2451.0,0.0,19,465.67,2916.67,12,35000.0
24/11/23,Market Samaria,1620,GATORADE TROPICAL FRUIT X 500ML,SM061683155,1961.0,0.0,19,372.58,2333.58,48,112012.0
21/11/23,Market Samaria,1613,CAFE TOSTAO GOURMET220 G,sM0661679295,10766.0,0.0,5,538.4,11304.4,5,56522.0
21/11/23,Market Samaria,1615,AGUA CRISTAL 1 LT. PET,sM0661679295,1500.0,0.0,0,0.0,1500.0,12,18000.0
21/11/23,Market Samaria,4170,AGUA CRISTAL 600 ML SIN GAS,sM0661679295,923.0,0.0,0,0.0,923.0,72,66456.0
21/11/23,Market Samaria,1190,GARRAFA AGUA 5 LITROS CRISTAL,sM0661679295,6250.0,0.0,0,0.0,6250.0,20,125000.0
21/11/23,Market Samaria,0,Impuesto al consumo,SM061679296,9654.0,0.0,0,0.0,9654.0,1,9654.0
21/11/23,Market Samaria,1536,HEINEKEN LATA 330ML,SM061679296,2107.0,0.0,19,400.33,2507.33,48,120352.0
21/11/23,Market Samaria,0,Impuesto al consumo,SM061679330,17299.0,0.0,0,0.0,17299.0,1,17299.0
21/11/23,Market Samaria,0,Ajustes por aproximaciones en cálculos,SM061679330,38.0,0.0,0,0.0,38.0,1,38.0
21/11/23,Market Samaria,210,MILLER LITE LATA 330ML,SM061679330,1516.38,0.0,19,288.1,1804.48,48,86615.0
21/11/23,Market Samaria,210,MILLER LITE LATA 330ML,SM061679330,433.0,0.0,19,82.25,515.25,24,12366.0
21/11/23,Market Samaria,1536,HEINEKEN LATA 330ML,SM061679330,2107.0,0.0,19,400.33,2507.33,48,120352.0
21/11/23,Market Samaria,0,Ajustes por aproximaciones en cálculos,SM061679331,10.0,0.0,0,0.0,10.0,1,10.0
21/11/23,Market Samaria,4170,AGUA CRISTAL 600 ML SIN GAS,SM061679331,1500.0,0.0,0,0.0,1500.0,96,144000.0
21/11/23,Market Samaria,1453,REDBULL LATA X 250ML,SM061679331,4264.0,0.0,19,810.19,5074.19,16,81187.0
21/11/23,Market Samaria,1466,GASEOSA MANZANA POSTOBON 1.5 LT,SM061679331,2801.0,0.0,19,532.17,3333.17,12,39998.0
21/11/23,Market Samaria,2021,MANZANA ZERO 1.5,SM061679331,2452.0,0.0,19,465.83,2917.83,6,17507.0
21/11/23,Market Samaria,1190,GARRAFA AGUA 5 LITROS CRISTAL,SM061679331,6250.0,0.0,0,0.0,6250.0,40,250000.0
21/11/23,Market Samaria,2610,AGUA CRISTAL BOTELLON 20LTS,SM061679331,12500.0,0.0,0,0.0,12500.0,7,87500.0
18/11/23,Market Samaria,1465,H2O LIMA LIMON X 600ML,SM061677030,1821.0,0.0,19,345.99,2166.99,75,162524.0
18/11/23,Market Samaria,1464,H2O LIMONATA X 600 ML,SM061677030,1821.0,0.0,19,345.99,2166.99,75,162524.0
17/11/23,Market Samaria,1621,SODA HATSU UVA Y ROMERO,SM061675757,2066.0,0.0,19,392.5,2458.5,12,29502.0
17/11/23,Market Samaria,1452,SODA HATSU FRAMBUESA Y ROSAS,SM061675757,2066.0,0.0,19,392.5,2458.5,12,29502.0
17/11/23,Market Samaria,1183,HATSU SODA SANDIA & ALBAHACA 269ML,SM061675757,2066.0,0.0,19,392.5,2458.5,12,29502.0
17/11/23,Market Samaria,1468,GASEOSA BRETAÑA 1.5 LITROS,SM061675757,3333.0,0.0,0,0.0,3333.0,24,79992.0
17/11/23,Market Samaria,1469,GASEOSA CANADA DRY 1.5,SM061675757,3501.0,0.0,19,665.21,4166.21,24,99989.0
17/11/23,Market Samaria,1622,SODA HATSU LIMON & HIERBABUENA,SM061675757,2066.0,0.0,19,392.5,2458.5,6,14751.0
17/11/23,Market Samaria,1465,H2O LIMA LIMON X 600ML,SM061675757,1821.0,0.0,19,346.0,2167.0,15,32505.0
17/11/23,Market Samaria,3773,H2O COCO,SM061675757,1821.0,0.0,19,346.0,2167.0,15,32505.0
17/11/23,Market Samaria,1464,H2O LIMONATA X 600 ML,SM061675757,1821.0,0.0,19,346.0,2167.0,15,32505.0
17/11/23,Market Samaria,0,Impuesto al consumo,SM061675756,17300.0,0.0,0,0.0,17300.0,1,17300.0
17/11/23,Market Samaria,210,MILLER LITE LATA 330ML,SM061675756,1540.63,0.0,19,292.72,1833.35,54,99001.0
17/11/23,Market Samaria,1536,HEINEKEN LATA 330ML,SM061675756,2107.0,0.0,19,400.33,2507.33,48,120352.0
17/11/23,Market Samaria,3633,GATORADE SIN AZUCAR NARANJA X 500,SM61675900,2451.0,0.0,19,465.67,2916.67,15,43750.0
17/11/23,Market Samaria,1615,AGUA CRISTAL 1 LT. PET,SM61675900,1500.0,0.0,0,0.0,1500.0,120,180000.0
17/11/23,Market Samaria,187,HATSU ROSAS 400 ML,SM61675900,2906.0,0.0,19,552.17,3458.17,12,41498.0
17/11/23,Market Samaria,1619,TE HATSU BLANCO X 250,SM61675900,2101.0,0.0,19,399.17,2500.17,18,45003.0
17/11/23,Market Samaria,1618,TE HATSU AMARILLO X 250ML,SM61675900,2101.0,0.0,19,399.17,2500.17,12,30002.0
17/11/23,Market Samaria,1453,REDBULL LATA X 250ML,SM61675900,4264.0,0.0,19,810.17,5074.17,12,60890.0
17/11/23,Market Samaria,1454,REDBULL EN LATA S/AZUCAR X 250ML,SM61675900,4170.0,0.0,19,792.33,4962.33,12,59548.0
17/11/23,Market Samaria,1183,HATSU SODA SANDIA & ALBAHACA 269ML,SM61675900,2066.0,0.0,19,392.5,2458.5,6,14751.0
17/11/23,Market Samaria,1452,SODA HATSU FRAMBUESA Y ROSAS,SM61675900,2066.0,0.0,19,392.56,2458.56,18,44254.0
17/11/23,Market Samaria,1466,GASEOSA MANZANA POSTOBON 1.5 LT,SM61675900,2801.0,0.0,19,532.21,3333.21,24,79997.0
17/11/23,Market Samaria,1468,GASEOSA BRETAÑA 1.5 LITROS,SM61675900,3333.0,0.0,0,0.0,3333.0,60,199980.0
17/11/23,Market Samaria,1190,GARRAFA AGUA 5 LITROS CRISTAL,SM61675900,6250.0,0.0,0,0.0,6250.0,90,562500.0
17/11/23,Market Samaria,1458,AGUA CRISTAL C/GAS 600ML,SM61675900,1254.0,0.0,0,0.0,1254.0,24,30096.0
17/11/23,Market Samaria,2610,AGUA CRISTAL BOTELLON 20LTS,SM61675900,12500.0,0.0,0,0.0,12500.0,12,150000.0
17/11/23,Market Samaria,4170,AGUA CRISTAL 600 ML SIN GAS,SM61675900,923.0,0.0,0,0.0,923.0,120,110760.0
17/11/23,Market Samaria,1465,H2O LIMA LIMON X 600ML,SM61675900,1821.0,0.0,19,346.0,2167.0,15,32505.0
17/11/23,Market Samaria,1852,H2O TORONCHELLO 600 ML,SM61675900,1821.0,0.0,19,346.0,2167.0,15,32505.0
17/11/23,Market Samaria,1464,H2O LIMONATA X 600 ML,SM61675900,1821.0,0.0,19,346.0,2167.0,15,32505.0
17/11/23,Market Samaria,3773,H2O COCO,SM61675900,1821.0,0.0,19,346.0,2167.0,15,32505.0
17/11/23,Market Samaria,1463,H2O MARACUYA X 600ML,SM61675900,1821.0,0.0,19,346.0,2167.0,15,32505.0
17/11/23,Market Samaria,1576,GATORADE MANDARINA 500ML,SM61675900,2451.0,0.0,19,465.71,2916.71,24,70001.0
17/11/23,Market Samaria,1620,GATORADE TROPICAL FRUIT X 500ML,SM61675900,2451.0,0.0,19,465.69,2916.69,48,140001.0
17/11/23,Market Samaria,0,Impuesto al consumo,SM061675899,25525.0,0.0,0,0.0,25525.0,1,25525.0
17/11/23,Market Samaria,0,Ajustes por aproximaciones en cálculos,SM061675899,219.0,0.0,0,0.0,219.0,1,219.0
17/11/23,Market Samaria,210,MILLER LITE LATA 330ML,SM061675899,1585.69,0.0,19,301.28,1886.97,72,135862.0
17/11/23,Market Samaria,210,MILLER LITE LATA 330ML,SM061675899,434.0,0.0,19,82.46,516.46,24,12395.0
17/11/23,Market Samaria,1536,HEINEKEN LATA 330ML,SM061675899,2107.0,0.0,19,400.33,2507.33,72,180528.0
14/11/23,Market Samaria,2238,POSTOBON ACQUA MANZANA X40ML,SM061671947,840.0,0.0,19,159.6,999.6,15,14994.0
14/11/23,Market Samaria,3633,GATORADE SIN AZUCAR NARANJA X 500,SM061672333,2451.0,0.0,19,465.67,2916.67,15,43750.0
14/11/23,Market Samaria,1615,AGUA CRISTAL 1 LT. PET,SM061672333,1500.0,0.0,0,0.0,1500.0,10,15000.0
14/11/23,Market Samaria,1615,AGUA CRISTAL 1 LT. PET,SM061672333,1249.5,0.0,0,0.0,1249.5,60,74970.0
14/11/23,Market Samaria,1468,GASEOSA BRETAÑA 1.5 LITROS,SM061672333,3333.0,0.0,0,0.0,3333.0,24,79992.0
14/11/23,Market Samaria,1190,GARRAFA AGUA 5 LITROS CRISTAL,SM061672333,6250.0,0.0,0,0.0,6250.0,20,125000.0
14/11/23,Market Samaria,1458,AGUA CRISTAL C/GAS 600ML,SM061672333,1254.0,0.0,0,0.0,1254.0,24,30096.0
14/11/23,Market Samaria,4170,AGUA CRISTAL 600 ML SIN GAS,SM061672333,923.0,0.0,0,0.0,923.0,96,88608.0
14/11/23,Market Samaria,1465,H2O LIMA LIMON X 600ML,SM061672333,1821.0,0.0,19,346.0,2167.0,30,65010.0
14/11/23,Market Samaria,1464,H2O LIMONATA X 600 ML,SM061672333,1821.0,0.0,19,346.0,2167.0,15,32505.0
14/11/23,Market Samaria,1576,GATORADE MANDARINA 500ML,SM061672333,2451.0,0.0,19,465.71,2916.71,24,70001.0
14/11/23,Market Samaria,1620,GATORADE TROPICAL FRUIT X 500ML,SM061672333,2451.0,0.0,19,465.69,2916.69,36,105001.0
14/11/23,Market Samaria,0,Ajustes por aproximaciones en cálculos,SM061671947,16.0,0.0,0,0.0,16.0,1,16.0
14/11/23,Market Samaria,66,TE HATSU BLANCO MANGOSTINO 400 ML,SM061671947,2906.0,0.0,19,552.17,3458.17,12,41498.0
14/11/23,Market Samaria,50,TE HATSU CARAMBOLO & FLOR DE LOTO,SM061671947,2906.0,0.0,19,552.17,3458.17,6,20749.0
14/11/23,Market Samaria,2435,TE HATSU VERDE 400ML,SM061671947,2906.0,0.0,19,552.17,3458.17,6,20749.0
14/11/23,Market Samaria,1468,GASEOSA BRETAÑA 1.5 LITROS,SM061671947,3333.0,0.0,0,0.0,3333.0,12,39996.0
14/11/23,Market Samaria,4170,AGUA CRISTAL 600 ML SIN GAS,SM061671947,923.0,0.0,0,0.0,923.0,24,22152.0
14/11/23,Market Samaria,1458,AGUA CRISTAL C/GAS 600ML,SM061671947,1254.0,0.0,0,0.0,1254.0,24,30096.0
10/11/23,Market Samaria,1615,AGUA CRISTAL 1 LT. PET,SM061668688,1500.0,0.0,0,0.0,1500.0,36,54000.0
10/11/23,Market Samaria,1453,REDBULL LATA X 250ML,SM061668688,4170.0,0.0,19,1209.25,5379.25,8,43034.0
10/11/23,Market Samaria,1454,REDBULL EN LATA S/AZUCAR X 250ML,SM061668688,4170.0,0.0,19,1209.33,5379.33,12,64552.0
10/11/23,Market Samaria,1452,SODA HATSU FRAMBUESA Y ROSAS,SM061668688,2066.0,0.0,19,599.17,2665.17,6,15991.0
10/11/23,Market Samaria,1621,SODA HATSU UVA Y ROMERO,SM061668688,2066.0,0.0,19,599.17,2665.17,6,15991.0
10/11/23,Market Samaria,1467,GASEOSA COLOMBIANA 1.5 LT,SM061668688,2801.0,0.0,19,812.25,3613.25,4,14453.0
10/11/23,Market Samaria,1468,GASEOSA BRETAÑA 1.5 LITROS,SM061668688,3333.0,0.0,0,0.0,3333.0,12,39996.0
10/11/23,Market Samaria,2874,COLOMBIANA CERO 1.5,SM061668688,2451.0,0.0,19,710.75,3161.75,12,37941.0
10/11/23,Market Samaria,1466,GASEOSA MANZANA POSTOBON 1.5 LT,SM061668688,2334.0,0.0,19,676.88,3010.88,24,72261.0
10/11/23,Market Samaria,2021,MANZANA ZERO 1.5,SM061668688,2350.0,0.0,19,681.5,3031.5,12,36378.0
10/11/23,Market Samaria,1190,GARRAFA AGUA 5 LITROS CRISTAL,SM061668688,5400.0,0.0,0,0.0,5400.0,60,324000.0
10/11/23,Market Samaria,2610,AGUA CRISTAL BOTELLON 20LTS,SM061668688,12500.0,0.0,0,0.0,12500.0,10,125000.0
10/11/23,Market Samaria,3754,MR TEA 500ML,SM061668688,1750.0,0.0,19,507.5,2257.5,12,27090.0
10/11/23,Market Samaria,1852,H2O TORONCHELLO 600 ML,SM061668688,1820.0,0.0,19,527.8,2347.8,15,35217.0
10/11/23,Market Samaria,1620,GATORADE TROPICAL FRUIT X 500ML,SM061668688,2451.0,0.0,19,710.75,3161.75,12,37941.0
10/11/23,Market Samaria,2238,POSTOBON ACQUA MANZANA X40ML,SM061668688,672.0,0.0,19,194.87,866.87,15,13003.0
10/11/23,Market Samaria,2601,ACQUA FRUTOS ROJOS 400ML,SM061668688,680.0,0.0,19,197.2,877.2,15,13158.0
10/11/23,Market Samaria,2602,ACQUA POSTOBON 400ML,SM061668688,840.0,0.0,0,159.6,999.6,15,14994.0
10/11/23,Market Samaria,3755,ME TEA DURAZNO 1.5,SM061668688,3417.0,0.0,19,990.83,4407.83,6,26447.0
10/11/23,Market Samaria,2601,ACQUA FRUTOS ROJOS 400ML,SM061668688,680.0,0.0,19,197.33,877.33,3,2632.0
10/11/23,Market Samaria,1615,AGUA CRISTAL 1 LT. PET,SM061668688,1500.0,0.0,0,0.0,1500.0,6,9000.0
10/11/23,Market Samaria,0,Impuesto al consumo,SM061668689,22126.0,0.0,0,0.0,22126.0,1,22126.0
10/11/23,Market Samaria,210,MILLER LITE LATA 330ML,SM061668689,1733.0,0.0,19,329.33,2062.33,6,12374.0
10/11/23,Market Samaria,210,MILLER LITE LATA 330ML,SM061668689,1516.38,0.0,19,288.1,1804.48,48,86615.0
10/11/23,Market Samaria,1536,HEINEKEN LATA 330ML,SM061668689,2107.0,0.0,19,400.33,2507.33,72,180528.0
10/11/23,Market Samaria,1615,AGUA CRISTAL 1 LT. PET,SM061668529,1250.0,0.0,0,0.0,1250.0,24,30000.0
10/11/23,Market Samaria,1615,AGUA CRISTAL 1 LT. PET,SM061668529,1500.0,0.0,0,0.0,1500.0,4,6000.0
10/11/23,Market Samaria,66,TE HATSU BLANCO MANGOSTINO 400 ML,SM061668529,2906.0,0.0,19,552.17,3458.17,6,20749.0
10/11/23,Market Samaria,1467,GASEOSA COLOMBIANA 1.5 LT,SM061668529,2801.0,0.0,19,532.0,3333.0,2,6666.0
10/11/23,Market Samaria,1466,GASEOSA MANZANA POSTOBON 1.5 LT,SM061668529,2334.0,0.0,19,443.5,2777.5,6,16665.0
10/11/23,Market Samaria,1467,GASEOSA COLOMBIANA 1.5 LT,SM061668529,2334.0,0.0,19,443.5,2777.5,6,16665.0
10/11/23,Market Samaria,1468,GASEOSA BRETAÑA 1.5 LITROS,SM061668529,3333.0,0.0,0,0.0,3333.0,12,39996.0
10/11/23,Market Samaria,1469,GASEOSA CANADA DRY 1.5,SM061668529,3501.0,0.0,19,665.17,4166.17,12,49994.0
10/11/23,Market Samaria,1464,H2O LIMONATA X 600 ML,SM061668529,1821.0,0.0,19,346.0,2167.0,15,32505.0
10/11/23,Market Samaria,2601,ACQUA FRUTOS ROJOS 400ML,SM061668529,672.0,0.0,19,127.71,799.71,7,5598.0
10/11/23,Market Samaria,2601,ACQUA FRUTOS ROJOS 400ML,SM061668529,840.0,0.0,19,159.67,999.67,3,2999.0
10/11/23,Market Samaria,2238,POSTOBON ACQUA MANZANA X40ML,SM061668529,672.0,0.0,19,127.63,799.63,8,6397.0
07/11/23,Market Samaria,1614,CAFE TOSTATO SUPREMO X 220G,SM061665161,12422.0,0.0,5,621.17,13043.17,6,78259.0
07/11/23,Market Samaria,1613,CAFE TOSTAO GOURMET220 G,SM061665161,10766.0,0.0,5,538.33,11304.33,6,67826.0
07/11/23,Market Samaria,2610,AGUA CRISTAL BOTELLON 20LTS,SM061665161,12500.0,0.0,0,0.0,12500.0,8,100000.0
03/11/23,Market Samaria,1467,GASEOSA COLOMBIANA 1.5 LT,SM061661890,2801.0,0.0,19,812.25,3613.25,12,43359.0
03/11/23,Market Samaria,2874,COLOMBIANA CERO 1.5,SM061661890,2451.0,0.0,19,710.83,3161.83,6,18971.0
03/11/23,Market Samaria,2021,MANZANA ZERO 1.5,SM061661890,2350.0,0.0,19,681.5,3031.5,2,6063.0
03/11/23,Market Samaria,2021,MANZANA ZERO 1.5,SM061661890,2450.0,0.0,19,710.5,3160.5,6,18963.0
03/11/23,Market Samaria,1466,GASEOSA MANZANA POSTOBON 1.5 LT,SM061661890,2801.0,0.0,19,812.25,3613.25,12,43359.0
03/11/23,Market Samaria,2610,AGUA CRISTAL BOTELLON 20LTS,SM061661890,12500.0,0.0,0,0.0,12500.0,5,62500.0
03/11/23,Market Samaria,1190,GARRAFA AGUA 5 LITROS CRISTAL,SM061661890,5400.0,0.0,0,0.0,5400.0,40,216000.0
03/11/23,Market Samaria,1465,H2O LIMA LIMON X 600ML,SM061661890,1821.0,0.0,19,528.13,2349.13,15,35237.0
03/11/23,Market Samaria,1463,H2O MARACUYA X 600ML,SM061661890,1821.0,0.0,19,528.13,2349.13,15,35237.0
03/11/23,Market Samaria,1464,H2O LIMONATA X 600 ML,SM061661890,1821.0,0.0,19,528.13,2349.13,15,35237.0
03/11/23,Market Samaria,1620,GATORADE TROPICAL FRUIT X 500ML,SM061661890,2451.0,0.0,19,710.79,3161.79,48,151766.0
03/11/23,Market Samaria,2601,ACQUA FRUTOS ROJOS 400ML,SM061661890,746.0,0.0,19,141.73,887.73,15,13316.0
03/11/23,Market Samaria,0,Impuesto al consumo,SM061661891,34599.0,0.0,0,0.0,34599.0,1,34599.0
03/11/23,Market Samaria,210,MILLER LITE LATA 330ML,SM061661891,1733.0,0.0,19,329.5,2062.5,2,4125.0
03/11/23,Market Samaria,210,MILLER LITE LATA 330ML,SM061661891,1698.34,0.0,19,322.69,2021.03,96,194019.0
03/11/23,Market Samaria,1536,HEINEKEN LATA 330ML,SM061661891,2107.0,0.0,19,400.33,2507.33,96,240704.0
31/10/23,Market Samaria,1469,GASEOSA CANADA DRY 1.5,SM061656897,2801.0,0.0,19,532.18,3333.18,60,199991.0
31/10/23,Market Samaria,1466,GASEOSA MANZANA POSTOBON 1.5 LT,SM061656897,2801.0,0.0,19,532.19,3333.19,36,119995.0
31/10/23,Market Samaria,1467,GASEOSA COLOMBIANA 1.5 LT,SM061656897,2801.0,0.0,19,532.19,3333.19,36,119995.0
31/10/23,Market Samaria,2610,AGUA CRISTAL BOTELLON 20LTS,SM061656897,12500.0,0.0,0,0.0,12500.0,12,150000.0
31/10/23,Market Samaria,1190,GARRAFA AGUA 5 LITROS CRISTAL,SM061656897,5400.0,0.0,0,0.0,5400.0,32,172800.0
31/10/23,Market Samaria,1462,JUGO HIT NARANJA PIÑA X 500ML,SM061656897,1751.0,0.0,19,332.71,2083.71,24,50009.0
31/10/23,Market Samaria,1461,JUGO HIT DE FRUTAS TROPICALES X 500ML,SM061656897,1751.0,0.0,19,332.71,2083.71,24,50009.0
31/10/23,Market Samaria,1460,JUGO HIT DE MANGO X 500ML,SM061656897,1751.0,0.0,19,332.71,2083.71,24,50009.0
31/10/23,Market Samaria,1927,JUGO HIT MANDARINA 500ML,SM061656897,1751.0,0.0,19,332.71,2083.71,24,50009.0
31/10/23,Market Samaria,1459,HIT MORA 500ML,SM061656897,1751.0,0.0,19,332.71,2083.71,24,50009.0
31/10/23,Market Samaria,1926,JUGO HIT LULO PET X 500 ML,SM061656897,1751.0,0.0,19,332.71,2083.71,24,50009.0
31/10/23,Market Samaria,0,Impuesto al consumo,SM061656896,9654.0,0.0,0,0.0,9654.0,1,9654.0
31/10/23,Market Samaria,1536,HEINEKEN LATA 330ML,SM061656896,2107.0,0.0,19,400.33,2507.33,48,120352.0
31/10/23,Market Samaria,3633,GATORADE SIN AZUCAR NARANJA X 500,SM061656870,2451.0,0.0,19,465.67,2916.67,15,43750.0
31/10/23,Market Samaria,66,TE HATSU BLANCO MANGOSTINO 400 ML,SM061656870,2906.0,0.0,19,552.17,3458.17,12,41498.0
31/10/23,Market Samaria,187,HATSU ROSAS 400 ML,SM061656870,2906.0,0.0,19,552.17,3458.17,6,20749.0
31/10/23,Market Samaria,2436,TE HATZU ROJO,SM061656870,2906.0,0.0,19,552.17,3458.17,12,41498.0
31/10/23,Market Samaria,162,BRETAÑA 300ML,SM061656870,1950.0,0.0,0,0.0,1950.0,24,46800.0
31/10/23,Market Samaria,1467,GASEOSA COLOMBIANA 1.5 LT,SM061656870,2801.0,0.0,19,532.17,3333.17,12,39998.0
31/10/23,Market Samaria,2021,MANZANA ZERO 1.5,SM061656870,2450.0,0.0,19,465.5,2915.5,12,34986.0
31/10/23,Market Samaria,1465,H2O LIMA LIMON X 600ML,SM061656870,1821.0,0.0,19,346.0,2167.0,15,32505.0
31/10/23,Market Samaria,1620,GATORADE TROPICAL FRUIT X 500ML,SM061656870,2451.0,0.0,19,465.71,2916.71,24,70001.0
31/10/23,Market Samaria,1576,GATORADE MANDARINA 500ML,SM061656870,2451.0,0.0,19,465.67,2916.67,12,35000.0
27/10/23,Market Samaria,1619,TE HATSU BLANCO X 250,SM061653903,2101.0,0.0,19,399.17,2500.17,6,15001.0
27/10/23,Market Samaria,1452,SODA HATSU FRAMBUESA Y ROSAS,SM061653903,2066.0,0.0,19,392.5,2458.5,6,14751.0
27/10/23,Market Samaria,1468,GASEOSA BRETAÑA 1.5 LITROS,SM061653903,3333.0,0.0,0,0.0,3333.0,12,39996.0
27/10/23,Market Samaria,1466,GASEOSA MANZANA POSTOBON 1.5 LT,SM061653903,2801.0,0.0,19,532.17,3333.17,6,19999.0
27/10/23,Market Samaria,1469,GASEOSA CANADA DRY 1.5,SM061653903,2800.0,0.0,19,532.0,3332.0,12,39984.0
27/10/23,Market Samaria,1467,GASEOSA COLOMBIANA 1.5 LT,SM061653903,2801.0,0.0,19,532.17,3333.17,6,19999.0
27/10/23,Market Samaria,1190,GARRAFA AGUA 5 LITROS CRISTAL,SM061653903,5400.0,0.0,0,0.0,5400.0,60,324000.0
27/10/23,Market Samaria,2610,AGUA CRISTAL BOTELLON 20LTS,SM061653903,12500.0,0.0,0,0.0,12500.0,2,25000.0
27/10/23,Market Samaria,1465,H2O LIMA LIMON X 600ML,SM061653903,1821.0,0.0,19,346.0,2167.0,15,32505.0
27/10/23,Market Samaria,1464,H2O LIMONATA X 600 ML,SM061653903,1821.0,0.0,19,346.0,2167.0,15,32505.0
25/10/23,Market Samaria,3633,GATORADE SIN AZUCAR NARANJA X 500,SM061650638,2451.0,0.0,19,465.67,2916.67,15,43750.0
25/10/23,Market Samaria,187,HATSU ROSAS 400 ML,SM061650638,2906.0,0.0,19,552.17,3458.17,6,20749.0
25/10/23,Market Samaria,2433,TE HATSU AZUL 400ML,SM061650638,2906.0,0.0,19,552.17,3458.17,6,20749.0
25/10/23,Market Samaria,1454,REDBULL EN LATA S/AZUCAR X 250ML,SM061650638,4170.0,0.0,19,792.25,4962.25,4,19849.0
25/10/23,Market Samaria,3689,RED BULL SUMMER ED X250ML,SM061650638,3211.0,0.0,19,610.0,3821.0,4,15284.0
25/10/23,Market Samaria,162,BRETAÑA 300ML,SM061650638,1950.0,0.0,0,0.0,1950.0,26,50700.0
25/10/23,Market Samaria,1468,GASEOSA BRETAÑA 1.5 LITROS,SM061650638,3333.0,0.0,0,0.0,3333.0,12,39996.0
25/10/23,Market Samaria,1465,H2O LIMA LIMON X 600ML,SM061650638,1821.0,0.0,19,346.0,2167.0,15,32505.0
25/10/23,Market Samaria,1464,H2O LIMONATA X 600 ML,SM061650638,1821.0,0.0,19,346.0,2167.0,15,32505.0
25/10/23,Market Samaria,1620,GATORADE TROPICAL FRUIT X 500ML,SM061650638,2451.0,0.0,19,465.71,2916.71,24,70001.0
25/10/23,Market Samaria,0,Impuesto al consumo,SM061650637,9654.0,0.0,0,0.0,9654.0,1,9654.0
25/10/23,Market Samaria,1536,HEINEKEN LATA 330ML,SM061650637,2107.0,0.0,19,400.33,2507.33,48,120352.0
24/10/23,Market Samaria,3633,GATORADE SIN AZUCAR NARANJA X 500,SM061650666,2451.0,0.0,19,465.67,2916.67,15,43750.0
24/10/23,Market Samaria,1617,TE HATSU LYCHES  X 250 ML,SM061650666,2101.0,0.0,19,399.17,2500.17,6,15001.0
24/10/23,Market Samaria,1619,TE HATSU BLANCO X 250,SM061650666,2101.0,0.0,19,399.17,2500.17,6,15001.0
24/10/23,Market Samaria,3689,RED BULL SUMMER ED X250ML,SM061650666,4170.0,0.0,19,792.25,4962.25,4,19849.0
24/10/23,Market Samaria,162,BRETAÑA 300ML,SM061650666,1950.0,0.0,0,0.0,1950.0,24,46800.0
24/10/23,Market Samaria,1469,GASEOSA CANADA DRY 1.5,SM061650666,2800.0,0.0,19,532.0,3332.0,12,39984.0
24/10/23,Market Samaria,1468,GASEOSA BRETAÑA 1.5 LITROS,SM061650666,3333.0,0.0,0,0.0,3333.0,12,39996.0
24/10/23,Market Samaria,1190,GARRAFA AGUA 5 LITROS CRISTAL,SM061650666,5400.0,0.0,0,0.0,5400.0,32,172800.0
24/10/23,Market Samaria,2610,AGUA CRISTAL BOTELLON 20LTS,SM061650666,12500.0,0.0,0,0.0,12500.0,6,75000.0
21/10/23,Market Samaria,1453,REDBULL LATA X 250ML,SM0616475469002490100070,4170.0,0.0,19,792.25,4962.25,8,39698.0
21/10/23,Market Samaria,1454,REDBULL EN LATA S/AZUCAR X 250ML,SM0616475469002490100070,2376.0,0.0,19,451.5,2827.5,8,22620.0
21/10/23,Market Samaria,162,BRETAÑA 300ML,SM0616475469002490100070,1950.0,0.0,0,0.0,1950.0,4,7800.0
